,Year,Month,SID0,SID1,SID2,SID3,SID4,SID5,SID6,SID7,SID8,SID9,SID10,SID11,SID12,SID13,SID14,SID15,SID16,SID17,SID18,SID19,SID20,SID21,SID22,SID23,SID24,SID25,SID26,SID27,SID28,SID29,SID30,SID31,SID32,SID33,SID34,SID35,SID36,SID37,SID38,SID39,SID40,SID41,SID42,SID43,SID44,SID45,SID46,SID47,SID48,SID49,SID50,SID51,SID52,SID53,SID54,SID55,SID56,SID57,SID58,SID59,SID60,SID61,SID62,SID63,SID64,SID65,SID66,SID67,SID68,SID69
61,2002,2,0.2985410076446656,0.5835893989628437,0.2732265733918599,0.31320457651968253,0.15441507312684585,0.3105646898839429,0.20959901683113724,1.5799793879351436,0.127822033818373,0.0,0.08984302131081567,0.4783893440675426,0.26378790845739136,0.2277261015537899,0.80142803835785,0.1261578544879495,0.3870378764745722,0.07381303067573171,0.1431047579858254,0.0,0.1487183019432007,0.4885524379343883,0.36972305686266943,0.37281641565180146,0.6707989836035473,0.1487848701654992,0.35072533142992923,0.8450182788430904,0.8243855123599098,0.4414210431571596,0.0991021358476436,0.37956647739051363,0.3838690407688801,0.1034073859447256,0.07545175177161134,0.18021535008849962,0.4439422171278395,0.3729377213772345,0.48641821947002606,0.31007903064402353,0.45437018600052703,0.7708523354698378,0.0,0.32027275869464156,0.42912677134544114,0.35250183208924973,0.2729026223637496,0.18434606912910528,0.19016860696999188,0.1490008982421301,0.4149264540304566,0.087008057035866,0.2616604942920287,0.37306192246439474,1.0177557262073982,0.0,0.3327979502100424,0.11662855317268764,0.0,0.2629190634212229,0.42772145982215204,0.17345805109912096,0.13475606332116422,0.2613039247765484,0.3062173687356783,0.08099255394080368,0.5853504921880969,0.5964733352041911,0.0,1.4475072855892013
62,2002,3,0.21566959355876567,0.298257610639195,0.40368655829232486,0.29729186425807663,0.184476009395104,0.35857520468277737,0.27725323657348233,0.6284119269962529,0.339120689339877,0.02855928730575341,1.109405282993429,0.2711794417172295,0.5628727195885956,0.24174800601448132,0.8580355530107197,0.323906159644524,0.4122523159100192,0.31890749231821874,0.14185496901646458,0.04412372207020158,0.1480700842542696,0.6516137427913254,0.3757906246767593,0.35817006716310773,1.1013062748032247,0.14806464228468147,0.22665129607043122,0.8994443667154944,0.8935593454940326,0.4915068106289943,0.30481666071797625,0.31400189029588216,0.3804151343496946,0.10077373142074138,0.07815680440816555,0.1940108335259205,0.17530673632423507,0.3768208484692943,0.5934855808879919,0.34256179624849,0.7030884309145743,0.8078717640580834,0.23708256812170753,0.3735033823508127,0.4769929590563675,0.33966292926351266,0.11848006860639214,0.4369875683395112,0.24829478819445117,0.4868008760035217,0.4064063111146204,0.08351521604650432,0.4222297801634645,0.32098467343680737,1.0400394397288544,0.0,0.3196496678917306,0.19478894858462928,0.0009606704146541064,0.3598259601791604,0.535844912862788,0.1540212430068075,0.1434381625493566,0.3342553989574016,0.4216105930456645,0.08300992280995337,0.8701403723067461,0.7150053340593302,0.1568399186853375,1.5063760201825718
63,2002,4,0.14494653451048567,0.23481595865974586,0.7288307577020982,0.32920258686936066,0.14765687104924127,0.39709978847524646,0.20262779355520275,0.3749112976134564,0.3583560768199679,0.004954821100818214,2.179743078305504,0.20911970139713695,1.099515438315368,0.32897502412482316,0.8406637213714477,0.6933048168338343,0.5797224159455486,0.637120769952737,0.237844658148797,1.2658931380199918,0.24793845498341852,0.9557877348474443,0.5198150670591803,0.4342476549441019,1.5966439749024053,0.24791531056272506,0.1397306599333178,0.8628547742176246,0.8545642819384082,0.6794301607335063,0.8028483333245005,0.2826682678899882,0.5176025611129436,0.1356780012777938,0.10572544849586502,0.21812898499315886,0.0,0.518674470840603,0.5555452086929797,0.2806033312236951,0.8984018146793444,0.8129145018537877,0.7538195587979785,0.42977832011990325,0.6583040225166722,0.37376891681264507,0.10001341609538067,0.705827911466522,0.8683576450080361,0.7917866844434064,0.5394540782879506,0.07617395620541927,0.8376275779302851,0.29844496338983173,1.0068648228185404,0.0,0.3369726098354396,0.35680272697306376,0.006126346785537925,1.0164766900434565,0.6124441078784907,0.14698909639077953,0.12500531862372427,0.7341603312616586,0.3909312627443101,0.07940247423889792,0.9306343143067023,0.7795083104134858,0.4301678541946968,0.9381240187757235
64,2002,5,0.0725925247373835,0.0,3.3619800143977514,0.5416980860109554,0.1214014947022921,0.4540861242144822,0.12670116330422546,0.07880386803689558,0.22305262689513242,1.068695520340944,1.4586969961479064,0.0,2.212125415362734,0.34343764237430713,0.7661867084588668,1.2493816312187014,0.7526383622914042,0.9250573114857987,0.2663136170848408,1.2487643919752558,0.27811261612821087,0.88426998143637,0.7017723983444213,0.37585578946152454,1.799242863113523,0.2780710932227399,0.1421222992161406,0.7589698622533381,0.7757856272880747,0.8447200842756749,1.1872084524262667,0.27348235777619595,0.6951564589372048,0.19841103242569771,0.1454508368949261,0.24400205044668613,0.0,0.6983457319716342,0.4112366846160085,0.20506794240005638,0.802741518878909,0.7548168134093473,0.7288032242744464,0.519492181368015,0.8326436569706356,0.5874908738627532,0.0,1.9245643794997387,1.2095309239295822,1.8028534948629897,0.708516603179228,0.0624573619664258,0.6382075197780681,0.3723327918025846,1.3189473506127116,0.03798110950374246,0.3500374725154657,1.053740834666413,0.01879016377513934,1.4097411905182344,0.8670703570655522,0.1218641928775353,0.16599768789109226,1.1383042885452153,0.3933150514458655,0.0630235958635269,1.044074026974347,0.8603544355430514,0.9615470893879341,0.740257349520227
65,2002,6,0.0,0.0,0.8385370201997038,0.4532236685783021,0.16604427353907092,0.35797021403997736,0.004179233524593121,0.0,0.19935321421050678,1.1282736698945854,1.5440344910848967,0.0,0.9548726769582389,0.2483721877348786,0.4207852769150265,1.0947013290315009,0.6105232564306857,1.2143808517916108,0.32417979577583184,0.4760412603063656,0.3345892888784676,0.7748638295475531,0.5704922752385337,0.3550295690502187,2.334667546989605,0.3347230966513733,0.02187097458647503,0.4033668608341402,0.42855089298543453,0.6931490464810214,0.7807529536230818,0.2380205405488908,0.5594822648396859,0.205832233709697,0.16216905628772157,0.2527940801934312,0.0,0.5665879334703565,0.3699807658496558,0.1420025815556063,0.7543366796772677,0.41287615712284476,0.590032386003573,0.3868520467056838,0.6831554814814478,0.49198126102078,0.0,1.819507390715266,0.9447622058521199,1.8279276796084516,0.5662429553138818,0.05713066234554141,0.364821061915983,0.4053341557337469,1.545665598313534,0.08355536186319718,0.3782416422563757,0.7463571344666428,0.18334498078064887,1.2140526615119676,0.7636313106844933,0.09785696218557242,0.19923994364523523,0.9210972464414858,0.23518979437850465,0.058270814547515606,0.8531362039970561,0.7658286108480822,0.7496259519965791,0.6012422906503806
66,2002,7,0.03789832901757362,0.0,0.7998306132421377,0.4987407636430603,0.1458876019722698,0.3450959789419429,0.08294023558904029,0.0,0.31014100459259725,0.7862072783621663,1.2972726098821414,0.0,0.8075165988474703,0.37320320861409595,0.3963683775639812,0.9305662251638731,0.6236010587095385,1.23519751200478,0.40552336859081606,0.3818929217577879,0.41640934391619366,0.6742984909182841,0.5770465121801325,0.38116358524080735,2.7769010607234104,0.4167185272483327,0.08680490243865314,0.35147677932507293,0.39057016842549913,0.6982762888041272,0.6774930710455885,0.2945684195482526,0.5649686270280854,0.20083778658427207,0.16457104906248496,0.3052546980347963,0.0,0.5732026397021338,0.3952151487176184,0.15168001472016737,0.7661198994968922,0.4050082172948229,0.50743160460073,0.40427649378412256,0.6807866406307048,0.5311661417422217,0.0,0.6805346861117388,0.6817608692407431,0.6318366641728581,0.5658035171315331,0.06903309379214603,0.39339312279854366,0.38618090216587464,1.2984301888002754,0.402651509376825,0.43124082316852363,0.38586257907149896,0.5389765647027953,1.0007802046995222,0.7254410348747933,0.09394992935590116,0.16937191105684163,0.9662342097506591,0.256842243661684,0.06474569393866411,0.7280946849970825,0.6993721787780404,0.8889309506497112,0.19016731273937992
67,2002,8,0.1379225682471233,0.001003600065020763,1.0364771774606356,0.3688671037597612,0.14110794154553533,0.3153067941885443,0.1531825466443864,0.10713665538384326,0.8388417590189478,0.8996136508705674,1.2303381293112425,2.5511283106220487e-05,0.961800510694121,0.24927936430417608,0.4279134472396869,0.908550273756681,0.6626279220455537,1.2097509334436987,0.44508126346931626,0.5367960518949342,0.45362578329167474,0.7756329551153553,0.6420660312124383,0.3924684789042813,1.9132214603204005,0.4536671546521938,0.1983339726306862,0.38433315644350524,0.4188909029392048,0.7368348031847572,0.7301519802711292,0.28905760660007057,0.6338581892455017,0.15369467398622186,0.14278130831534044,0.3131504818857329,0.0,0.6398087830534888,0.40680218484036734,0.22472862138789085,0.6679465132122903,0.44119506469381153,0.45424986182059235,0.36476968657901343,0.7132588389747383,0.3988251005154646,0.021644963896064382,1.1222587137791684,0.7988337359710146,1.0750789014680127,0.6353138836755334,0.07668424600425985,0.4321858669886098,0.3562333626175708,1.3752628049965714,0.4300849573756246,0.45259631645741016,0.39050310844082786,0.38879799319266595,0.9734429621457149,0.7406299484570907,0.07849534812023491,0.1637675222916417,0.9731347710029755,0.3441141523872843,0.07099229441337267,0.7802028651331947,0.7987998679700573,0.7794864557189363,0.26826879065113474
68,2002,9,0.18045532911170287,0.046749689960735245,1.0070558005710288,0.5241109371454138,0.19555956571034,0.3081493197953465,0.18685120395955165,0.20464741450222054,0.7370052440173303,1.3614881170618605,1.3150249590080605,0.055649623451759334,1.0562584902590761,0.25883048930179003,0.5469588464568759,0.8766690731966522,0.877490851158632,1.0667195148914486,0.5322888604885835,0.6522969873233593,0.5440896603153523,0.7806061994357529,0.8490196840130873,0.5318342072057666,1.7272314038132242,0.5442782258315055,0.18890738257883818,0.45902068760934184,0.5263430947916523,0.9625367464776837,0.657753597014237,0.37900627303862744,0.8424940391687247,0.12783973317081537,0.11572165700424085,0.3112482766955055,9.928830064365177e-05,0.84703444328589,0.6962229597137494,0.3380464400173179,0.4497300020537413,0.5624778624044837,0.856873587691598,0.3527189399788707,0.9361999936418147,0.5732097031229603,0.03474955172719268,1.2430803306048952,0.7453142757137582,1.2323413967846217,0.8470256279483466,0.06658280440479554,0.3656072022331762,0.31982117949214695,1.5777994190289089,0.4496076035159703,0.35820538229389626,0.5190192444175417,0.3818274758835075,1.0514069016403245,0.9254666248535823,0.09524941118732211,0.15409970215261176,0.8948026745048673,0.44817378862264123,0.06334193642760386,0.7800705444699255,0.7548692493249284,0.7317029859484924,0.4884023789639039
69,2002,10,0.2080646349958777,0.10050196837805944,0.6922951493907583,0.5899143964400525,0.24863199332564526,0.28322280008803746,0.21566984426701602,0.5704274738486034,0.7802046409489146,0.42719576289462613,1.7741451548339577,0.11332631242459619,0.9472176273376999,0.489873940804187,0.5595766130119215,0.6741116798269979,0.8336556251625875,0.9429756952628017,0.5961718845211519,0.07277875041662715,0.6360798677589677,0.8575089397924546,0.7895390936846168,0.5848178931360469,1.459618111870342,0.6361505502153538,0.2172561603758015,0.46627935846120316,0.5449721941351511,0.943997625072179,0.5882039724019569,0.40263270174199983,0.7865655784652783,0.10786310551792863,0.09451880606371953,0.31517489542544275,0.0014552974233538083,0.7886288111613423,1.1063393708396687,0.36574707820767155,0.5084092237902973,0.5707033505747274,1.0228675995312644,0.31412100292441664,0.9182442201762022,0.6827654669514548,0.0906241331710969,1.1231913565598097,0.5819183852707003,1.204156880768025,0.7956878153254359,0.0717212020169006,0.5219169995536003,0.3199192155067797,1.5356318104078501,9.176702127037155e-07,0.3596636338202996,0.6063736579279386,0.4704509625571283,0.8893937892738152,0.9326859030782667,0.112066033053317,0.16638861871513494,0.8532379643295607,0.38698656964453304,0.06734941752884413,0.8749500975548843,0.8964934184284161,0.7952608071922009,0.6960348566155333
70,2002,11,0.39842288882999116,0.17336873980618123,0.37198044371898165,0.47644696866830416,0.2562338101388011,0.28334869775746613,0.28716028737407,0.837772557810434,0.7337055252560062,0.0,0.8325005299425177,0.19614490153365807,0.5741924580888127,0.758104544788839,0.703471372525212,0.14890709714520567,0.564761522912512,0.1469155511694929,0.4797772006308571,0.0,0.4911635535569692,0.6977322736068465,0.5352798647152136,0.6132674377872958,0.4430443198227033,0.4912593090408208,0.3701321118611371,0.6980234282596053,0.7138391202923768,0.6429685075080885,0.1422666046487647,0.3862826349981301,0.5378831495999635,0.09689496554982267,0.0814825934038733,0.2586915003966115,0.03813633551498041,0.5361547426203329,1.1236048187958334,0.5887521307952269,0.5278040748592702,0.6886594568590981,0.0,0.31063779772122624,0.6235257720953787,0.5327130848577203,0.12343253765248201,0.36351660113449713,0.3962912802542308,0.2986999825361068,0.5499463861520477,0.0819176613843145,0.40151033170679,0.3322648266049587,0.5423255457751666,0.0,0.30001604857277875,0.3889940095531079,0.0,0.6666884301953069,0.6547189058099091,0.11857874743572093,0.1665409890985094,0.7922438190176869,0.33794424606206624,0.0781446610254693,0.7972760094107669,0.7448321665595017,0.0,1.076992645110721
71,2002,12,0.32058861285848783,0.21389075240583325,0.011647889087230927,0.34209011999916555,0.29090843940799027,0.22779374454839169,0.26487061672737167,1.2642219689042027,0.10171652054661655,0.0,0.0,0.20052564111593704,0.0,0.30783631444992177,0.6455578480852372,0.0,0.4912189434142883,0.0,0.3191197689556916,0.0,0.32439506871082097,0.0,0.447461075353958,0.6440868697354175,0.0,0.3244655181472421,0.5112682917051928,0.6663094845474138,0.6649514539590452,0.5658946010199646,0.0,0.4376335121555167,0.44727394881054433,0.10071218127072896,0.08120520673309654,0.2543038225069632,0.09949895667249894,0.4458997018278518,0.720750882055505,0.45535537814477683,0.4162168014207167,0.6229950156066366,0.0,0.2870533028869369,0.5508938635031018,0.3779833804294306,0.1832603075050119,0.0,0.0,0.0,0.4585440529899143,0.08101996309309992,0.294054431878737,0.36334192078662303,0.005125281752221183,0.0,0.28745526794175624,0.09623782844971127,0.0,0.018425196204962278,0.6425657917736641,0.1676269094883285,0.154718244855981,0.17147624563404795,0.3245882056110686,0.0810951690330866,0.1896960332821954,0.020664521569999494,0.0,1.0396065740425897
72,2003,1,0.3615343034398619,0.21008750949676913,0.1075843672621189,0.3790293058844471,0.3073137289086525,0.21949891604668162,0.29089146153312256,1.6281525666766419,0.1576862304672867,0.0,0.0797090169997403,0.2006238155649471,0.12076428583835379,0.2739280380837862,0.7064393170445108,0.0011538232168714188,0.4034465136446729,0.0,0.27121662496525456,0.0,0.2767529514391607,0.3197876879605269,0.3889443760286539,0.534399999098947,0.15080020180080767,0.27694190963523424,0.3711691828278358,0.8055922433337291,0.7521687443662695,0.45443369937843525,0.0009959492354045172,0.4409406189515238,0.39400262110508405,0.10781489020580862,0.09007205476934169,0.24800890973260104,0.10568599181939754,0.38909308594692793,0.6337285747641584,0.39411795106053393,0.5549420541671618,0.6627465842622419,0.0,0.28827723876584177,0.4445080800124605,0.4332104997770691,0.20770232336621341,0.007010077262072323,0.09898286896396492,0.0056790417387229215,0.41097550538792804,0.10243319832568949,0.228728442151897,0.4012116284079985,0.7643851011165601,0.0,0.34681707721643634,0.15289888565672305,0.0,0.24533596007040867,0.5225451665829949,0.20610849479287596,0.16231228308368761,0.26764509689133476,0.3358855951007003,0.11807184446235447,0.9400956677642116,0.6465761730925875,0.0,0.7437406739676218
73,2003,2,0.376824643367888,0.2640676898197193,0.3483973635456935,0.42775765521345993,0.3299732421048436,0.24093782355793988,0.44719104422031136,1.1559213387508211,0.23574083404616747,0.0,0.6241484139997475,0.22871584103425213,0.43176329429302035,0.31008478957438323,0.5569079616930745,0.34868610931965316,0.4863875535349537,0.32763459900162606,0.24281718360141002,0.0,0.2563337653033135,0.8316784356018272,0.4504546909326786,0.5846673621035694,0.7749837512036348,0.25660412921250597,0.2996395476737288,0.6118408002053696,0.5841561117599116,0.5474150656925728,0.34004390676379,0.5666424823801308,0.45742416213993187,0.12376135950857281,0.09651769182772707,0.2615278051779672,0.11473254182992196,0.4511732084169075,0.7204888780562875,0.4779629722015858,0.501811188836139,0.5320620812473331,0.03392876814172981,0.30076084796742025,0.5346519474796054,0.4814681247818106,0.21353044964752896,0.23545228812603822,0.30925402913190037,0.1991490536507306,0.48198920140037876,0.08642823026917636,0.22639953504571422,0.42888938210638655,1.3071005601845487,0.0,0.4480526854102821,0.10531706680069684,0.0,0.4469483119669046,0.5664338588001718,0.218001748244229,0.1541393384616128,0.43176171363080784,0.23860384661958395,0.11548339985761949,0.9203968703046059,0.976486443479215,0.029363471447352543,1.1422607146807708
74,2003,3,0.3321019030493882,0.19053947136910973,0.48896524936456925,0.4328866208553157,0.3101963080910898,0.32263139459049506,0.37922614635904367,0.5155123401123259,0.38053777521789767,0.0,1.941617110377413,0.1726903353048881,0.7501175510835593,0.33690815331194734,0.7058027806364706,0.5806274557251456,0.5328301724715362,0.41369052415598,0.28237580247789335,0.059445723758368485,0.2914402875818598,0.8833642126274733,0.47679362331498815,0.5549608581405107,1.5183851312922594,0.2917308059486283,0.2990195540829465,0.7683678570398753,0.7436058682766378,0.6014321066478331,0.3919084196704471,0.5292266952382129,0.4783362973522354,0.1246806687601966,0.10570067524269165,0.3566978798312796,0.09278072212356742,0.4761291686878648,0.8411660556439037,0.4640464813550553,0.6486722191313625,0.6573872267532634,0.19988365353409843,0.4180554289414896,0.5884321554386642,0.4793022427499409,0.21875430858170883,0.6981078166301361,0.37827894855000205,0.8396402747339075,0.497672402307064,0.0636010294993391,0.40340053124964076,0.4441149621874526,1.4247786086331766,0.0,0.38965936899728193,0.10898651480152652,0.0,0.42338416470025536,0.6288636886240638,0.2584914776497717,0.20262715575999465,0.39927127664144463,0.35349780856213475,0.07918204743205454,0.8744480440567837,0.9309229200011641,0.27440502618749935,1.2983599953396125
75,2003,4,0.27233345653480123,0.06364041342969767,0.6927201195717784,0.4147701290699789,0.3325845415890753,0.46864771607564104,0.28710953333008155,0.32836967724255245,0.45310960884524076,0.14262662624399114,1.9135563260830966,0.05304156846463883,1.026788504622641,0.25187480578092636,0.7848815184012924,0.7747390375099951,0.9593738711526788,0.7364345655395121,0.30857474084681547,0.5292107684492517,0.3123934853273784,1.063426892988184,0.8807117275832012,0.45201864594159963,1.8968318267912834,0.3124523433555579,0.24234846873532823,0.8027058086337472,0.8078243521547005,1.124141011733193,0.6256479179090251,0.4028052677677867,0.8670271709626848,0.15313559307982225,0.1220405187759075,0.3825619037637185,0.021457501805568914,0.8761881300398999,0.7543179522412563,0.3711159947397357,0.7132052426398078,0.7550490443158022,0.7697970610848561,0.5684502059241653,1.1081857948288876,0.4453367513879407,0.12587467135023458,1.705076887248091,0.7323705575000896,1.9326736336172283,0.8700025297054819,0.06468026473084319,0.840216161846953,0.46052472516618864,1.7897757674451553,0.009793589601542595,0.46179824094510064,0.39791809955036156,0.00480326034460218,0.7805644253628045,1.2190038932035567,0.18205600342890407,0.19468209806879017,0.748753924255472,0.4180118428020752,0.06533067526100511,1.0280197229128627,0.947273431376149,0.42053116022199044,1.3952493514718334
76,2003,5,0.1332625025376457,0.0,1.5752148372192891,0.47734074271256133,0.28910994168322696,0.366431193040606,0.22577404195067255,0.04903289845182895,0.5844506514961394,0.9238310077460589,1.5827201594765232,0.0,1.384835468187293,0.2980661200845049,0.6609203714312815,1.13046184038105,0.6636416967074442,0.8623173481152495,0.3978115746359364,1.552918051697609,0.39763875522765213,0.9407296173930395,0.6352555796354528,0.44505887646632203,1.472518721323774,0.39769063350308814,0.13114258880591212,0.6710982619997528,0.676218715111718,0.7310367640333151,0.9926459562098894,0.3345399949772857,0.6229088906845549,0.17203831891905186,0.14584774503218959,0.32529525356620165,0.0,0.6320046019046099,0.6207140962306653,0.30068032148923224,0.779229730912698,0.653138025448511,0.922528205628221,0.45861313585256847,0.716511091596449,0.5084584788321991,0.0,2.141661355344013,1.0409166569591837,2.2192569288028983,0.6226679412898682,0.06452055588498588,0.6075574837968278,0.41616972378085326,1.2770432032894268,0.025982454789093796,0.4169345388543613,0.9175490346495008,0.05609257169902456,1.1613248141289367,0.7541591461482974,0.12406299045957166,0.211923347468957,0.9861183616243114,0.441409967716181,0.06900961825256369,0.9493411723681122,0.8326649209636101,0.7758288088245421,1.0905343557968241
77,2003,6,0.0006574585666978318,0.0,1.6325945895116416,0.5259797674657573,0.22040464955600134,0.3441040270463808,0.024065826016658482,0.0,0.437344231955614,1.3600022169821637,1.5785900704699631,0.0,1.1969595716541446,0.2732633187069527,0.5430869822354031,0.9705054050048851,0.5217330164133814,1.1216480119259415,0.41533081820182166,0.4994327777761519,0.4180726180583123,0.755605931258262,0.48691565121195896,0.4303332416273563,1.6375153493549952,0.4180867716067183,0.07140960920856844,0.49415774150005237,0.534089545597591,0.5938645529395049,0.8333125967843422,0.27779068687841624,0.47596553602388925,0.18622140169801635,0.15178323267876567,0.3260124540055521,0.0,0.48386574939331395,0.4549939035247897,0.20381305868664265,0.7059997331937843,0.584337507019619,0.6048066312311221,0.379647523418151,0.5817080185355321,0.5547910297547657,0.0,1.791182514687014,0.7745404101983092,1.5380862764371246,0.4766831639275739,0.061737794133180236,0.38366441259216166,0.41808238517348917,1.327104266273575,0.25155241412205387,0.41940081299749543,0.5556642161016399,0.3067100667479224,0.8856462926632006,0.7002638946081191,0.09205077870345456,0.1981932130515485,0.8062115207400832,0.7515874134460641,0.06684395659197528,0.7840104453309463,0.7586698576042964,0.9089613264153531,0.7060518807432872
78,2003,7,0.03643541341289932,0.0,0.8954296609154023,0.49139541698192357,0.1768811861533071,0.5216494789919138,0.10647757527686208,0.0,0.24445336357672814,0.895502077006636,1.6520111652437797,0.0,0.9118029221959292,0.19145526329732998,0.4825735043977881,0.880000288096463,0.5256111741454145,0.972921171493979,0.36587658905805515,0.6971420379962614,0.37450133658486007,0.6512947849930906,0.4947238139390331,0.3537283582200285,3.1433548000647655,0.3745823055904034,0.11144201463639498,0.42173765612086983,0.47397416978088275,0.6019603657919023,0.6796458981246019,0.2526316951852794,0.48470471859469516,0.20514972282375152,0.17288009164058657,0.3282397762193338,0.0,0.49190741353237144,0.39440561232821936,0.1917760441097134,0.6508389676986132,0.4943316894106142,0.41473593260593905,0.5864540850090681,0.5842245648299187,0.5193458974474172,0.0,1.1113137088407794,0.8163721063284285,0.989153124329577,0.4884197430418983,0.06297412176936794,0.2919818333445526,0.3476286787270601,1.3909178162588836,0.5910455020703804,0.37962439175691787,0.33573995145425595,0.49641962313220156,0.85209596310808,0.6566387481462492,0.07418016594896241,0.2214556245859552,0.7446888155840266,0.4663685655527611,0.06215794520888378,0.8740339737421424,0.6451175077531206,0.964675184631847,0.45825052978836406
79,2003,8,0.13085673400286688,0.016886829501367585,1.1685798740691271,0.41424090213702114,0.16329581113648378,0.48869465807536533,0.1617144151402322,0.15146513946117177,0.750494340267279,0.940860652778527,1.855860550573208,0.00235382337303182,1.1743343470725318,0.2562820476718821,0.4170511626179183,0.9596778609472413,0.6416002803493889,1.1071490688348096,0.39247394012480324,0.5502905546316038,0.40173155082197026,0.8491733079233929,0.5976725513524284,0.41162251940023914,1.8919423501143076,0.40176934786453206,0.17253803727852748,0.38267724626621374,0.40832118459678385,0.7244539950793898,0.6850988635172447,0.3340473657586939,0.5826032500247379,0.17994154180500527,0.15453138507433972,0.33239541070172374,0.0,0.5930498541055306,0.45126271813127866,0.27057611511861823,0.7304323733116129,0.4287882527646038,0.3701471261458351,0.5452940952316171,0.7047944699844072,0.43788364863525625,0.046621946142148575,1.2526189012740179,0.7510874925917252,1.0287579526496533,0.5854127254889111,0.0644307848291945,0.3611561582825048,0.38707264528511276,1.4605106817139573,0.6339515088020717,0.3774086249680585,0.3491433590968925,0.46392731062532244,0.886412948460612,0.7675830556069867,0.09006652367832188,0.16296766881970004,0.8216629279366667,0.346278965897131,0.06186934217878396,0.7521595431360782,0.7523239992107507,0.8129111052094729,0.6407303108608823
80,2003,9,0.15605832400600148,0.13024518988448647,0.9989122882654082,0.4274729047407352,0.18529822271998306,0.6116840009703759,0.1757328204387346,0.2701539644232445,0.7848738575246997,1.1594162987206262,1.919949876369365,0.11739371665773311,1.094135209585875,0.28219068675644043,0.5643121676327867,1.0880034076374168,0.6816201522071353,0.9308118688310706,0.4938144708502763,0.7242479025699654,0.5132044009075488,0.7646670415893697,0.6444767258318361,0.49162372530455706,1.7595168083615456,0.5132168238699009,0.20017743176740607,0.47573027681945673,0.545343637529965,0.7626982831872027,0.7463814466507674,0.33372260195935843,0.6321639925978341,0.15469169016907167,0.13489449832191516,0.37259226734040146,0.00020496906063849802,0.6408501843553643,0.6516655756280175,0.3629484354779634,0.44150635329925925,0.5840966329960671,0.6361002541757549,0.6730624431485507,0.7390561064318051,0.44952901903922,0.14714035569529074,1.0801800999240898,0.6107273082928262,1.0268793644531728,0.6328749387434672,0.07157359224583666,0.34781804008212514,0.37911049315104084,1.5310108115024612,0.5653197644327338,0.4771268784550448,0.4175477126499075,0.4509524035939664,0.8758204144100683,0.8040273001260063,0.0822088218730764,0.15878289153777986,0.8464638589877926,0.4314209727347908,0.06989262401848748,0.8397976258783209,0.7354703028663556,0.8597989496658488,0.4437466966008668
81,2003,10,0.19852319027731377,0.18801553363500276,0.7292423342322139,0.48663511272368887,0.2496169810522984,0.46302318139407517,0.18620432145172341,1.1566234566321139,0.6093233305957745,0.5372333600880062,1.911907892272666,0.1939577501393632,1.309978426711389,0.5034753001730634,0.5498920152519886,0.8165027253963049,0.686666486077086,0.5174644279045849,0.607928850322677,0.05854879947130188,0.634950918118791,0.8134734210068096,0.6711251852471972,0.6046963680794323,1.5887053189377007,0.6350932113465106,0.2369922402839852,0.48125585030683143,0.5388078407501923,0.7699511096789113,0.5640147539593481,0.3309371847612866,0.6753309515806345,0.11987475882846556,0.10185097921663591,0.3632550261312113,0.002613728259906816,0.671760557699146,1.1059818138386863,0.3426638699512056,0.3786356077768052,0.5592935786670933,0.7122550104436327,0.47350580226050737,0.7521707679986693,0.515291221555275,0.5100446579791591,0.9934875991271721,0.7119604962594299,1.0333731138832587,0.6908854133575205,0.0760737140717235,0.42687831956842726,0.3571478210657674,1.6266505567659257,0.0001347105252800487,0.3758330693062041,0.5566228193924113,0.42495577403878665,0.7588158083991291,0.8253249091472521,0.1022881823467529,0.17520806004081876,0.6619472812716888,0.4339311387169497,0.07250218327923186,0.8613538139642279,0.8610157242570338,0.5612907124706761,0.7893955681693
82,2003,11,0.32139208840692984,0.2029311339691204,0.8326328580045905,0.3501602684803445,0.2898382267560774,0.3000770355898305,0.1832709872789532,1.6619739649083287,0.4706866267318898,0.0,0.7198382610607498,0.24557884443195993,0.7968323832585709,0.6435405232182967,0.5250479091172193,0.1243116718982132,0.6534447574980159,0.0746172601773342,0.5633016119025788,0.0,0.6250083393988576,0.6175027219520821,0.6414126652396501,0.5844044614796909,0.6606872716277449,0.6255458790074359,0.40704540696868263,0.5465804835444806,0.5389264289190618,0.7322661577985932,0.03183928569551889,0.35297178279462654,0.6453999846764318,0.10373184603777301,0.08962565469430026,0.3409178994076629,0.018453873662300658,0.6424271609256564,1.224701051170956,0.4053690503735269,0.5865493321004346,0.5064455830338475,0.0,0.3320450966206729,0.7156562966333306,0.3928882180051594,0.32878003018796476,0.4554946558835663,0.5789738842911173,0.3807231565750416,0.6528921457878634,0.07479276084720977,0.509783051230397,0.3266058575920337,1.6386213621565486,0.0,0.3614578184397649,0.4364091211988059,0.0,0.8629682121638512,0.8289661643866763,0.16078848319788144,0.17976993291429427,0.6341978535609119,0.27951610272249794,0.08294627718626943,0.9321183700313322,0.8640531904570177,0.0,0.8525511147664516
